image_id,label_name,text_description,label
1649,Casual Shoes,Newfeel Unisex Comfy Cool Blue Shoe,2
15867,Casual Shoes,Warner Bros Kids Unisex SD Silly Shoe Silver Casual Shoes,2
34635,Casual Shoes,Lotto Men XD III Black Shoes,2
3228,Casual Shoes,Puma Women Sabadella Sequin Black Shoe,2
15494,Casual Shoes,Carlton London Women Casual Maroon Casual Shoes,2
36433,Casual Shoes,Spinn Men Conniver Black Shoes,2
46825,Casual Shoes,Catwalk Women Off-White and Blue Pumps,2
35683,Casual Shoes,U.S. Polo Assn. Men Black Shoes,2
2393,Casual Shoes,Red Tape Men's Semi Casual Shoe,2
4026,Casual Shoes,ADIDAS Men's Kestrel Black White Shoe,2
34858,Casual Shoes,Vans Men Classic Slip-On Grey Shoes,2
26643,Casual Shoes,Puma Men Driving Power Light Red Casual Shoes,2
5287,Casual Shoes,Lee Cooper Men's Brown Semi Formal Shoe,2
22178,Casual Shoes,Timberland Men Navy Blue Casual Shoes,2
38542,Casual Shoes,Puma Men Red Contest Hi Shoes,2
14496,Casual Shoes,Flying Machine Men Casual Grey Casual Shoes,2
13067,Casual Shoes,Numero Uno Men White Shoes,2
12874,Casual Shoes,Provogue Men Casual Black Casual Shoes,2
24662,Casual Shoes,Catwalk Women Black Flat Casual Shoes,2
13359,Casual Shoes,Timberland Men Juniors Beige Casual Shoes,2
14483,Casual Shoes,Flying Machine Men Casual Green Casual Shoes,2
17035,Casual Shoes,Gas Men Romance Casual Shoe,2
33845,Casual Shoes,Puma Men Future Cat White Shoes,2
23919,Casual Shoes,Fila Women Princess Black Casual Shoes,2
54513,Casual Shoes,F Sports Men Brown Rodeo Shoes,2
57942,Casual Shoes,Clarks Men Brown Shoes,2
23494,Casual Shoes,Fila Men Cameo White Casual Shoes,2
15225,Casual Shoes,ADIDAS Originals Men Superstar 11 White Casual Shoes,2
57492,Casual Shoes,Lee Cooper Men Brown Shoes,2
13726,Casual Shoes,ADIDAS Women Blue Adi light casual Shoe,2
3607,Casual Shoes,Converse Men's Chuck Taylor Print OX Black Canvas Shoe,2
39973,Casual Shoes,Gas Men Brown Lear Shoes,2
3646,Casual Shoes,Fila Men's Liga Black Orange Shoe,2
44421,Casual Shoes,Red Tape Men Leather Black Shoes,2
28316,Casual Shoes,Red Tape Men Black Shoes,2
34852,Casual Shoes,Vans Unisex Classic Slip-On Black Shoes,2
10771,Casual Shoes,Disney Kids Red Casual Shoes,2
40692,Casual Shoes,Numero Uno Men Navy Blue Shoes,2
9002,Casual Shoes,Puma Men 917Lo Riddim 50s oc Black Casual Shoes,2
1545,Casual Shoes,Puma Men's Speed Cat Shoe,2
15881,Casual Shoes,Warner Bros Kids Unisex TJ Stud Sandal Grey Casual Shoes,2
5931,Casual Shoes,ADIDAS Men's Derby White Shoe,2
6672,Casual Shoes,Nike Women Dunk Skinny White Red Shoe,2
13920,Casual Shoes,Nike Men Court Resonate Black Casual Shoes,2
28313,Casual Shoes,Red Tape Men Grey Shoes,2
24714,Casual Shoes,Puma Men Volley HP Brown Casual Shoes,2
38525,Casual Shoes,Puma Men Black Taisoku Casual Shoes,2
4123,Casual Shoes,Puma Unisex Lo Punk White Green Red Shoe,2
11818,Casual Shoes,Playboy Men Casual Black Casual Shoes,2
15267,Casual Shoes,ADIDAS Originals Women SL 72 Yellow Casual Shoes,2
54730,Casual Shoes,Vans Men Navy Blue Shoes,2
36415,Casual Shoes,Spinn Men Abzorb X Black Shoes,2
30262,Casual Shoes,Red Tape Men Brown Shoes,2
26636,Casual Shoes,Puma Men Future Cat White Shoes,2
6725,Casual Shoes,Puma Unisex Scrunch Grey Shoe,2
39267,Casual Shoes,Red Chief Men Beige Shoes,2
38547,Casual Shoes,Puma Men Grey Madison Classic Shoes,2
26537,Casual Shoes,ID Men Blue Shoes,2
10631,Casual Shoes,Carlton London Men CL semi-cas Black Casual Shoes,2
15515,Casual Shoes,Rockport Men Utara L2T Grey Casual Shoes,2
22101,Casual Shoes,Flying Machine Men Grey Casual Shoes,2
22704,Casual Shoes,Nike Men Capri II Mid White Casual Shoes,2
13116,Casual Shoes,Numero Uno Men Black Shoes,2
31687,Casual Shoes,Nike Women Sweet Classic Leather White Shoes,2
26459,Casual Shoes,Puma Women Trinity White Checked Canvas Shoes,2
3249,Casual Shoes,Puma Women Sneakerina Black Shoe,2
24186,Casual Shoes,Converse Men Black & Maroon Oxford Casual Shoes,2
42268,Casual Shoes,Vans Women Red Authentic Shoes,2
6637,Casual Shoes,Nike Women's Tenkay Slip Red Shoe,2
44778,Casual Shoes,Lotto Men Grey Skateboard Shoes,2
31551,Casual Shoes,Woodland Men Brown Casual Shoes,2
9125,Casual Shoes,Puma Men Cell Pavo White Casual Shoes,2
7717,Casual Shoes,Puma Women Soleil Stud White Shadow Purple Shoe,2
15884,Casual Shoes,Warner Bros Kids Unisex TJ Chase Casual Brown Casual Shoes,2
49496,Casual Shoes,Vans Men Grey Shoes,2
6661,Casual Shoes,Nike Men's Classic Leather Black Shoe,2
34641,Casual Shoes,Lotto Men Stadio Potenza White Shoes,2
39644,Casual Shoes,Lotto Men White Shoes,2
9386,Casual Shoes,Nike Women Black Shoes,2
49480,Casual Shoes,Vans Men Black Casual Shoes,2
7754,Casual Shoes,Fila Men's Agony Black Red Shoe,2
39658,Casual Shoes,Lotto Men Black Shoes,2
40468,Casual Shoes,Fila Men Rockford Black Shoes,2
49364,Casual Shoes,Vans Men Black Pritchard Shoes,2
41450,Casual Shoes,Lee Cooper Men White Shoes,2
21736,Casual Shoes,Vans Men Chukka Low Grey Casual Shoes,2
13986,Casual Shoes,Puma Men D Force Lo SF White Casual Shoes,2
33111,Casual Shoes,Catwalk Women Yellow Casual Shoes,2
7046,Casual Shoes,Numero Uno Men's Beige Shoe,2
3596,Casual Shoes,Converse Men's Chuck Taylor Digital Print Ox Black Canvas Shoe,2
18483,Casual Shoes,Puma Women Soleil Cat Black Casual Shoes,2
24256,Casual Shoes,Numero Uno Men Green Casual Shoes,2
36131,Casual Shoes,Nike Men Dunk High Maroon Shoes,2
32949,Casual Shoes,ADIDAS Neo Men Derby White Shoes,2
24251,Casual Shoes,Numero Uno Men Black Casual Shoes,2
6440,Casual Shoes,Lotto Men's Calcetto Black Brown Shoe,2
13087,Casual Shoes,Timberland Unisex Casual Brown Casual Shoes,2
14488,Casual Shoes,Flying Machine Men Casual Black Casual Shoes,2
4856,Casual Shoes,Newfeel Unisex Black Casual Shoes,2
3657,Casual Shoes,Fila Men Emotion Red Shoe,2
15260,Casual Shoes,ADIDAS Originals Women Rekapi Black Casual Shoes,2
22721,Casual Shoes,Nike Men Brown Flyclave LTR Casual Shoe,2
4436,Casual Shoes,Converse Unisex Cyclone Black Canvas Shoe,2
22830,Casual Shoes,Woodland Men Green Casual Shoes,2
51756,Casual Shoes,Catwalk Women Blue Shoes,2
26666,Casual Shoes,Puma Women Black & Green Shoes,2
7401,Casual Shoes,Red Tape Men Brown Casual Shoes,2
17484,Casual Shoes,Enroute Men Casual Tan Casual Shoe,2
40453,Casual Shoes,Red Tape Men Black Shoes,2
2506,Casual Shoes,Numero Uno Men's Casual Brown Shoe,2
59329,Casual Shoes,Gliders Unisex Zoro Shoes,2
18415,Casual Shoes,Skechers Men USA Brown Shoe,2
57513,Casual Shoes,Provogue Men Brown Casual Shoes,2
18673,Casual Shoes,Fila Men Sterling Black Shoes,2
6427,Casual Shoes,Lotto Unisex Canvas Purple Shoe,2
20889,Casual Shoes,Basics Men Grey Casual Shoes,2
11955,Casual Shoes,Ganuchi Men Casual Blue Casual Shoes,2
4184,Casual Shoes,Rockport Men D2N Desert Boot Dark Brown Shoe,2
5939,Casual Shoes,ADIDAS Women's Agashae White Shoe,2
11958,Casual Shoes,Ganuchi Men Casual Black Casual Shoes,2
10630,Casual Shoes,Carlton London Men Casual Navy Blue Casual Shoes,2
47241,Casual Shoes,Playboy Men Blue  Casual Shoes,2
33770,Casual Shoes,ADIDAS Men Court Sequence Brown Shoes,2
3557,Casual Shoes,Skechers Men Black Lifestyle Casual Shoes,2
14284,Casual Shoes,Timberland Kids-Boys Asphlttrl Ek Chk Dk Casual Shoe,2
10162,Casual Shoes,Puma Men 917 Lo Paint Splatter White Casual Shoes,2
23908,Casual Shoes,Fila Men Vendata Black Casual Shoes,2
26669,Casual Shoes,Puma Men Rebound White Shoes,2
17981,Casual Shoes,Puma Unisex Red Hip Hop Shoes,2
13065,Casual Shoes,Numero Uno Men Black Casual Shoes,2
22104,Casual Shoes,Flying Machine Men Blue Casual Shoes,2
46883,Casual Shoes,Ben 10 Boys Black & Silver Shoes,2
14505,Casual Shoes,Flying Machine Men Casual Black Casual Shoes,2
50750,Casual Shoes,Red Chief Men Brown Shoes,2
46098,Casual Shoes,ADIDAS Men  light Olive Sheridan Shoes,2
40459,Casual Shoes,Red Tape Men Grey Shoes,2
17667,Casual Shoes,Catwalk Women Buckel Black Casual Shoe,2
26651,Casual Shoes,Puma Men Royal Evo Black & Red Shoes,2
17769,Casual Shoes,Buckaroo Men Meztli Brown Casual Shoe,2
34541,Casual Shoes,Red Tape Men Navy Blue Shoes,2
10755,Casual Shoes,Disney Kids Princess Heart Pink Casual Shoes,2
6433,Casual Shoes,Lotto Men's Canvas Blue Shoe,2
7716,Casual Shoes,Fila Men's Turbo Black Red Shoe,2
